tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
21.4,20.6,24.1,0.2,,,,,,
21.3,18.1,25.0,0.0,,,,,,
22.1,18.8,25.6,0.0,,,7.4,,1012.8,
21.6,17.3,26.6,0.0,,,6.5,,1009.5,
23.2,19.2,27.3,0.0,,,,,,
21.8,18.9,25.1,0.0,,,,,,
22.1,17.8,26.3,0.0,,,,,,
23.2,21.0,26.1,0.0,,,,,,
22.3,20.4,23.6,14.6,,,,,,
21.1,19.1,23.0,17.2,,,,,,
19.7,16.5,23.1,0.0,,7.0,16.8,,1017.0,
19.1,16.2,21.9,0.0,,,,,,
19.6,15.6,24.6,0.0,,,,,,
20.5,15.6,24.0,0.0,,,,,,
21.5,19.7,23.5,0.0,,,,,,
20.5,19.3,23.1,0.0,,172.0,17.0,,1019.2,
20.5,19.0,22.7,0.0,,,,,,
20.5,18.0,23.7,0.0,,,,,,
20.4,19.4,22.6,0.0,,,,,,
19.1,15.6,23.7,1.7,,,12.0,,1017.4,
18.7,16.3,21.2,0.0,,,,,,
16.9,14.8,18.7,2.9,,,,,,
17.6,14.3,20.5,4.0,,,,,,
16.5,14.5,18.5,0.0,,,8.9,,1021.9,
16.1,13.6,18.7,0.0,,,,,,
17.6,13.5,21.9,0.0,,,12.3,,1026.3,
17.6,15.3,21.8,0.0,,,,,,
16.5,13.8,19.4,4.3,,,9.2,,1022.0,
17.8,15.6,20.5,0.0,,208.0,11.9,,1019.6,
18.8,17.4,20.7,0.1,,192.0,18.5,,1016.9,
19.6,18.6,20.4,0.0,,,,,,
19.2,18.5,20.6,0.0,,,,,,
10.3,6.6,19.1,18.4,,,,,,
5.0,3.4,7.0,15.6,,,,,,
8.4,5.6,11.3,0.0,,,,,,
10.2,6.5,13.6,0.9,,,,,,
12.9,8.5,17.1,0.0,,,,,,
15.3,11.5,19.4,0.0,,,,,,
16.9,14.3,21.4,0.0,,,,,,
12.0,10.1,15.7,0.0,,,,,,
14.8,9.3,20.6,0.0,,,10.1,,1022.3,
14.3,12.3,15.8,4.4,,,,,,
15.8,13.1,19.8,0.0,,,,,,
9.9,7.9,14.9,0.0,,,,,,
10.3,6.7,13.6,0.0,,,,,,
13.7,10.9,17.4,0.0,,,,,,
10.3,8.6,13.3,0.8,,,,,,
15.2,8.1,18.1,0.0,,,,,,
14.8,9.1,19.2,0.0,,,,,,
7.8,5.2,10.6,0.0,,,13.8,,1023.3,
12.1,5.8,16.4,0.0,,,,,,
14.7,12.4,18.8,0.0,,,,,,
15.9,13.3,19.2,0.0,,,,,,
16.1,13.8,18.7,0.0,,,,,,
15.7,10.4,20.5,0.0,,68.0,16.7,,1015.0,
8.5,7.1,10.8,0.0,,,11.6,,,
11.3,6.2,13.8,0.0,,,12.3,,1021.4,
11.3,4.5,14.9,0.2,,,,,,
3.7,1.6,5.3,0.1,,,,,,
-1.1,-2.3,2.6,5.2,,,,,,
1.3,-1.7,2.9,0.0,,,,,,
2.7,0.5,4.5,0.0,,,,,,
4.7,3.1,7.2,0.0,,,,,,
4.9,3.3,7.3,0.0,,,,,,
5.4,3.2,8.1,0.0,,,,,,
8.5,3.4,11.4,0.0,,,,,,
11.6,9.7,13.3,0.0,,,,,,
9.3,6.3,13.1,0.4,,,,,,
4.5,2.6,7.1,0.0,,,,,,
5.6,0.8,9.3,0.0,,,,,,
9.1,6.3,10.8,0.0,,,,,,
7.2,4.9,10.1,0.4,,,,,,
6.7,4.5,8.9,0.3,,,,,,
2.7,1.0,8.6,0.0,,,,,,
3.4,-0.8,7.4,0.0,,,,,,
8.0,3.5,9.4,0.0,,,,,,
9.2,7.9,10.8,4.0,,,,,,
-2.0,-4.4,8.4,0.0,,,,,,
-3.0,-4.5,-1.4,0.0,,,,,,
-3.0,-6.0,-0.2,0.0,,,,,,
3.0,-1.9,5.5,0.0,,,,,,
0.4,-1.3,4.2,0.0,,,,,,
3.4,-1.4,9.4,0.0,,,,,,
3.3,0.6,6.4,0.0,,,,,,
2.1,-1.6,6.7,0.0,,,,,,
-0.2,-3.2,4.4,0.0,,,14.7,,,
1.8,-3.7,4.9,0.4,,,,,,
6.0,4.0,7.2,5.0,,,,,,
-4.2,-6.5,5.5,0.0,,,,,,
-2.4,-6.1,1.7,0.0,,,,,,
-1.5,-4.1,0.7,0.0,,,,,,
-1.3,-4.8,1.8,0.0,,,,,,
2.6,-0.8,5.3,0.0,,,,,,
-1.3,-3.6,3.0,0.1,,,,,,
-4.9,-6.2,-3.4,0.0,,,,,,
-3.3,-6.0,-0.3,0.0,,,,,,
0.9,-3.0,6.6,0.0,,,,,,
-2.4,-4.9,0.0,0.0,,,,,,
2.1,-1.9,4.2,0.0,,,,,,
-1.2,-2.4,1.5,0.0,,355.0,16.5,,1025.4,
-2.8,-3.5,-0.8,0.0,,,,,,
-2.7,-4.1,-1.1,0.0,,,,,,
-1.0,-3.9,1.9,0.0,,,,,,
5.3,-0.4,9.2,0.0,,,,,,
5.3,2.8,9.5,0.0,,,,,,
5.2,3.3,8.6,0.0,,,,,,
2.3,0.4,4.7,0.0,,,,,,
-0.9,-2.6,3.9,0.0,,,,,,
-2.7,-3.7,-1.5,0.0,,,,,,
1.7,-3.4,6.2,0.0,,,,,,
5.0,3.3,6.2,0.0,,,,,,
1.3,-0.2,6.1,0.0,,,,,,
2.5,-0.8,5.1,0.0,,,,,,
2.4,1.0,4.1,0.0,,,,,,
2.5,1.0,5.7,0.0,,,,,,
2.6,-1.6,7.0,0.0,,281.0,14.3,,,
2.1,0.1,4.6,0.0,,,,,,
4.0,0.1,6.8,0.0,,,,,,
1.6,0.2,5.3,0.0,,,,,,
1.0,-2.6,5.3,0.0,,,,,,
-3.5,-5.5,0.5,0.0,,,,,,
-2.0,-6.7,1.7,0.0,,,,,,
2.0,0.5,5.2,0.0,,,,,,
-6.9,-8.7,0.9,0.0,,,,,,
-3.3,-8.4,0.5,0.0,,,,,,
-4.9,-8.8,0.1,0.0,,,,,,
-4.7,-7.9,0.0,0.0,,,,,,
-0.7,-4.1,4.0,0.0,,,,,,
-3.7,-5.8,-0.5,0.0,,,,,,
-7.3,-8.7,-4.8,0.0,,,,,,
-5.9,-8.3,-2.8,0.0,,,,,,
-5.0,-7.1,-3.1,0.0,,,,,,
-1.7,-4.0,0.9,0.0,,,,,,
-9.1,-12.4,-2.7,0.0,,,,,,
-15.2,-17.3,-12.3,0.9,,,,,,
-10.1,-14.0,-6.9,0.0,,,,,,
-7.6,-10.0,-5.0,0.0,,,,,,
-9.5,-11.4,-8.3,0.0,,,,,,
-8.1,-9.9,-5.5,0.0,,,,,,
-3.9,-8.5,0.6,0.0,,,,,,
-2.2,-6.2,2.9,0.0,,,,,,
2.3,-1.7,5.4,0.0,,,,,,
0.6,-1.7,3.2,0.0,,,,,,
-2.0,-5.0,2.0,0.0,,,,,,
1.8,-1.9,5.6,0.0,,,,,,
-0.3,-1.9,2.2,0.1,,,,,,
-3.9,-5.5,-1.5,0.0,,,,,,
-3.9,-6.0,-0.7,0.0,,,,,,
-2.6,-5.7,2.0,0.0,,,,,,
-5.8,-7.9,-3.1,0.0,,344.0,8.4,,,
-5.2,-6.9,-1.9,0.1,,,,,,
-1.1,-7.6,3.8,0.0,,,,,,
-1.9,-4.7,3.6,0.0,,,,,,
-2.2,-7.0,2.0,0.0,,,,,,
2.5,0.3,4.8,0.0,,,,,,
1.0,-0.5,2.9,0.0,,,,,,
2.4,-1.4,8.3,0.0,,,,,,
4.7,2.0,7.0,0.0,,,,,,
3.1,0.9,7.1,0.0,,314.0,18.9,,,
3.3,0.9,7.6,0.0,,,,,,
1.8,-0.8,4.6,0.0,,,,,,
3.6,0.5,6.9,0.0,,,,,,
8.9,3.3,13.3,0.0,,,,,,
6.2,2.2,11.5,0.0,,,,,,
4.3,0.5,7.4,0.0,,,,,,
1.6,-1.6,5.3,8.6,,,,,,
-0.9,-2.5,1.0,0.0,,,,,,
2.2,-2.3,6.4,0.0,,,,,,
6.0,3.9,10.5,0.0,,,,,,
4.9,1.9,7.7,0.0,,,,,,
1.3,-1.3,5.7,0.0,,,,,,
3.3,-1.1,7.2,0.0,,,,,,
5.6,3.1,10.1,0.0,,,,,,
-0.3,-2.4,3.1,0.0,,,,,,
-0.4,-2.3,1.8,0.0,,,,,,
-2.0,-4.6,1.1,0.0,,,,,,
-2.8,-4.1,-0.8,0.2,,,,,,
0.9,-3.6,4.3,0.0,,,,,,
-2.9,-4.5,-0.5,0.0,,,,,,
-4.7,-5.4,-3.1,0.0,,,,,,
1.4,-5.3,7.3,0.0,,,,,,
4.8,1.6,7.4,0.0,,,,,,
8.3,3.9,12.6,0.0,,,,,,
9.4,6.4,12.3,0.0,,,,,,
6.6,3.5,9.3,0.0,,,,,,
8.3,4.9,14.8,0.0,,,,,,
5.9,4.4,7.4,0.0,,,,,,
5.3,1.8,8.4,0.0,,,,,,
6.6,4.4,9.9,0.0,,,,,,
6.9,3.7,10.7,0.0,,,,,,
-0.3,-2.3,5.7,0.0,,,,,,
3.4,-1.5,9.1,0.0,,,,,,
5.2,2.9,7.7,0.0,,,,,,
6.2,3.3,10.3,0.0,,326.0,16.8,,,
5.8,3.0,9.0,0.0,,,,,,
8.4,3.9,13.0,0.0,,,,,,
8.1,5.9,9.8,3.9,,,,,,
6.6,4.0,10.4,0.0,,,,,,
7.0,3.1,11.4,0.0,,,,,,
7.8,4.0,11.7,0.0,,,,,,
10.2,6.3,14.5,0.0,,,,,,
9.3,6.3,13.6,0.0,,,,,,
12.0,7.6,17.1,0.0,,,,,,
8.7,4.9,15.0,0.0,,,,,,
5.1,2.5,8.8,0.0,,130.0,15.3,,,
4.3,2.6,6.2,6.4,,51.0,19.4,,,
4.2,2.5,7.1,0.0,,,,,,
6.4,2.7,10.3,0.0,,,,,,
9.6,5.1,12.4,0.0,,,,,,
9.7,6.6,13.9,0.0,,,,,,
6.2,5.4,9.6,3.9,,,,,,
8.5,3.4,14.4,0.0,,,,,,
14.2,7.6,19.0,0.0,,,,,,
15.2,10.3,18.9,0.0,,,,,,
12.9,9.9,17.7,0.0,,,,,,
9.2,5.9,14.7,0.0,,134.0,13.4,,,
11.9,5.0,18.0,0.0,,,,,,
11.2,9.2,14.0,9.3,,,,,,
12.5,8.0,18.8,0.0,,,,,,
16.7,10.5,21.6,0.0,,231.0,18.5,,,
16.1,11.5,21.4,0.0,,,,,,
15.3,10.4,22.2,0.0,,,,,,
15.0,12.6,19.2,0.0,,,,,,
15.8,11.9,22.1,0.0,,,,,,
15.6,13.5,19.6,0.0,,,,,,
18.7,11.6,28.5,0.0,,,,,,
15.4,13.3,19.7,0.0,,12.0,24.3,,,
10.6,8.9,14.0,0.0,,350.0,21.2,,,
12.4,6.8,17.5,0.0,,272.0,17.0,,,
14.7,9.8,19.2,0.0,,,,,,
7.8,6.0,14.0,13.4,,,,,,
11.9,7.4,16.6,0.1,,,16.1,,,
13.2,9.5,17.4,0.0,,,18.3,,,
12.7,10.0,17.4,0.0,,124.0,14.6,,,
13.6,9.1,17.8,0.0,,,,,,
12.8,11.4,16.5,0.0,,,12.2,,,
11.5,10.0,14.1,2.0,,,12.5,,,
12.4,9.8,13.9,4.8,,,,,,
14.6,9.7,22.9,0.0,,,,,,
19.2,13.4,22.1,0.0,,,,,,
15.1,11.5,22.2,0.0,,,10.4,,,
14.6,12.7,18.0,0.0,,156.0,14.7,,,
14.6,12.5,17.4,0.0,,165.0,19.7,,,
15.2,11.8,21.6,0.0,,,,,,
18.3,12.5,23.7,0.0,,,,,,
17.8,14.7,20.2,0.0,,,,,,
12.3,10.3,15.9,2.8,,,,,,
16.6,10.2,23.6,0.0,,311.0,17.3,,,
20.4,17.2,23.3,0.0,,,,,,
17.6,14.9,21.7,0.0,,,,,,
14.3,12.5,19.5,11.7,,,,,,
14.7,11.4,18.8,12.0,,,8.9,,,
14.0,11.4,17.1,0.0,,,,,,
21.3,15.8,26.2,0.0,,241.0,20.0,,,
18.7,15.2,25.6,0.0,,,,,,
19.6,13.7,24.5,0.0,,,,,,
18.3,15.6,21.2,0.0,,,,,,
19.7,13.1,26.1,0.0,,,,,,
20.3,15.0,25.2,0.0,,,,,,
20.6,18.5,25.0,0.0,,,,,,
15.6,14.1,18.9,0.9,,,,,,
15.1,13.8,16.9,5.5,,,,,,
17.2,15.2,20.8,3.3,,,7.5,,,
18.8,15.2,23.1,0.0,,,8.0,,,
19.0,17.0,23.1,0.0,,,,,,
23.1,16.9,28.4,0.0,,,,,,
24.5,19.5,29.0,0.0,,,,,,
22.8,20.5,26.5,0.0,,,,,,
23.5,18.6,29.0,0.0,,,,,,
23.6,20.6,27.5,0.0,,,,,,
23.0,20.0,26.8,0.0,,,,,,
21.7,20.2,24.0,0.0,,,,,,
22.1,19.5,25.1,0.0,,,,,,
22.2,17.0,27.8,0.0,,306.0,12.8,,,
23.3,18.7,28.9,0.0,,,,,,
26.9,20.5,34.2,0.0,,,,,,
28.9,23.0,35.6,0.0,,,,,,
25.9,22.3,30.1,0.0,,,14.6,,,
24.5,20.6,27.2,0.0,,,,,,
21.6,19.2,25.5,0.0,,,,,,
21.6,18.8,26.1,0.0,,,,,,
18.9,16.4,20.6,22.7,,139.0,24.5,,,
18.7,16.4,22.6,15.0,,,,,,
19.5,17.4,23.1,12.5,,,,,,
20.0,17.9,23.2,0.0,,135.0,11.6,,,
21.0,18.4,25.2,0.0,,,,,,
22.3,17.2,27.5,0.0,,,,,,
22.1,18.9,27.1,0.0,,,,,,
20.6,18.9,23.4,5.5,,136.0,11.9,,,
19.3,18.1,20.7,0.0,,,,,,
20.6,19.1,24.3,9.1,,,,,,
20.4,18.5,24.4,0.0,,,,,,
21.3,19.5,25.3,0.0,,,,,,
20.7,19.6,23.0,0.0,,,,,,
22.3,20.2,26.1,1.5,,,,,,
21.3,20.1,23.8,0.7,,,,,,
21.2,20.0,25.7,22.6,,,9.2,,,
21.4,18.4,25.6,0.0,,,,,,
20.6,19.9,26.8,0.0,,,,,,
22.0,18.9,26.3,0.0,,,,,,
22.8,20.7,26.4,0.0,,,,,,
24.5,20.6,29.0,0.0,,,9.6,,,
22.6,20.3,26.4,0.0,,,,,,
24.9,20.9,29.1,0.0,,327.0,9.9,,,
23.5,21.6,27.5,0.0,,,,,,
23.1,21.6,26.3,0.0,,,,,,
21.2,20.5,22.5,4.2,,114.0,20.0,,,
21.8,20.1,26.1,23.6,,,,,,
23.9,20.4,27.5,0.0,,,,,,
22.5,20.6,24.4,0.0,,,,,,
22.1,20.9,24.7,0.0,,,,,,
23.1,21.3,26.6,2.8,,,,,,
23.6,21.4,26.6,0.0,,,,,,
24.0,22.4,26.6,21.6,,,,,,
24.9,23.1,28.4,0.6,,,,,,
26.5,24.0,29.8,20.5,,,8.0,,,
27.7,24.8,30.8,0.0,,163.0,9.9,,,
28.5,26.1,32.3,0.0,,211.0,11.9,,,
28.8,25.5,32.0,0.0,,,,,,
26.1,23.9,30.4,6.5,,,,,,
27.0,24.6,30.8,0.0,,,11.1,,,
24.7,22.5,27.0,17.2,,,12.9,,,
25.4,23.5,28.4,30.4,,205.0,11.3,,,
26.6,24.4,30.4,0.0,,197.0,9.3,,,
25.6,24.1,27.9,0.0,,,,,,
23.2,20.6,25.9,0.2,,,,,,
23.4,22.1,25.8,0.3,,,6.3,,,
24.3,21.7,26.5,0.0,,,,,,
25.0,23.3,27.8,0.0,,,,,,
23.9,22.4,26.3,56.0,,,,,,
24.0,22.3,26.5,0.0,,,,,,
22.5,21.1,23.6,3.8,,,,,,
24.0,21.6,26.7,0.0,,,,,,
26.1,23.2,29.8,0.0,,,,,,
26.4,24.5,30.1,8.8,,211.0,10.1,,,
25.7,24.1,28.4,0.0,,,12.0,,,
26.7,24.6,29.6,0.0,,,,,,
28.0,24.7,31.0,0.0,,,,,,
24.2,19.8,28.8,0.0,,,,,,
19.2,15.8,21.8,2.7,,,,,,
22.6,20.4,25.6,0.1,,337.0,8.1,,,
23.7,20.0,27.6,0.0,,,6.3,,,
22.2,21.2,23.9,0.7,,,,,,
22.9,19.4,26.8,0.0,,305.0,8.3,,,
25.0,21.4,29.2,0.0,,351.0,10.7,,,
24.1,21.3,27.0,0.0,,2.0,17.9,,,
24.1,20.6,27.6,0.0,,,,,,
21.8,19.4,23.7,20.9,,,,,,
20.9,18.9,26.3,58.9,,,,,,
21.9,20.1,25.2,16.4,,,9.5,,,
22.8,20.0,26.6,0.0,,317.0,7.4,,,
23.0,21.0,25.4,0.0,,,,,,
23.7,22.3,25.4,0.0,,,8.0,,,
23.5,22.4,25.7,2.9,,,,,,
22.8,20.8,25.0,43.9,,,,,,
22.1,20.5,25.7,0.0,,,,,,
23.5,18.8,28.0,0.0,,,,,,
24.5,21.5,27.8,0.0,,,,,,
23.5,19.3,28.0,0.0,,,,,,
23.8,19.7,28.6,0.0,,,,,,
22.4,21.3,24.2,0.4,,,,,,
23.1,21.5,25.0,0.0,,,,,,
23.8,22.3,26.9,0.0,,,,,,
22.5,20.9,24.1,0.0,,,,,,
18.5,16.2,22.5,7.8,,,,,,
22.5,18.6,28.2,0.0,,,,,,
23.7,20.9,27.9,0.0,,,,,,
21.5,18.5,24.7,0.0,,,,,,
20.4,18.1,23.4,0.0,,,11.9,,,
19.7,17.3,22.5,4.5,,,10.8,,,
22.6,19.3,27.3,0.0,,,,,,
21.2,18.7,23.5,0.0,,,,,,
20.7,19.4,22.7,9.3,,,,,,
22.5,20.5,24.6,0.0,,,,,,
22.1,20.7,23.9,0.0,,,,,,
21.2,18.4,25.5,12.3,,,,,,
21.1,17.9,24.6,0.0,,,,,,
18.7,16.2,20.7,12.2,,,,,,
17.3,14.6,20.3,0.0,,,,,,
19.0,14.8,23.1,0.0,,,,,,
19.0,15.5,22.2,0.0,,,7.1,,,
20.3,17.7,23.6,0.0,,,,,,
21.0,19.3,24.1,0.0,,,,,,
20.2,17.8,23.3,0.0,,,,,,
20.4,17.4,23.7,0.0,,,,,,
20.2,18.0,23.6,0.0,,,,,,
21.0,17.8,24.8,0.0,,,,,,
20.1,18.2,22.1,0.0,,,,,,
13.8,11.2,20.0,2.3,,350.0,19.1,,,
14.2,11.4,16.9,0.0,,,10.1,,,
16.1,11.3,19.8,0.0,,,,,,
18.5,16.2,21.1,0.0,,,10.4,,,
20.1,17.3,24.9,0.0,,,11.3,,,
21.1,18.0,25.7,0.0,,,,,,
20.4,16.3,24.7,0.0,,,,,,
19.3,15.9,24.5,0.0,,,,,,
19.7,16.2,26.3,0.0,,,7.4,,,
20.2,16.4,25.5,0.0,,,,,,
17.3,14.7,19.6,0.0,,,14.6,,,
13.5,11.0,18.1,1.1,,,,,,
12.5,10.7,15.5,2.8,,,,,,
14.1,8.9,18.4,0.0,,,,,,
17.3,14.8,20.7,0.0,,,,,,
16.2,12.9,20.3,0.0,,,,,,
16.5,14.8,17.5,0.0,,,,,,
16.2,13.8,18.9,10.1,,,,,,
16.1,13.1,20.1,0.0,,,,,,
15.1,12.9,19.4,0.0,,,,,,
14.0,11.6,16.7,0.0,,,,,,
13.2,9.3,15.9,0.0,,,,,,
13.2,8.8,15.9,0.0,,,,,,
14.7,12.9,16.2,0.0,,,,,,
10.0,7.4,15.3,2.6,,,,,,
8.6,5.8,11.9,0.0,,,,,,
10.4,5.3,14.7,0.0,,,,,,
12.9,11.2,15.4,0.0,,,,,,
13.7,11.2,16.7,0.0,,,,,,
14.8,13.3,17.0,0.0,,,,,,
14.9,13.3,17.1,0.0,,,,,,
9.3,5.5,15.0,5.1,,,,,,
4.9,4.4,5.4,0.0,,,,,,
8.1,4.4,12.9,0.0,,,,,,
14.1,8.7,16.0,0.0,,,,,,
6.8,3.2,15.2,6.7,,,18.0,,,
9.3,3.7,12.4,0.0,,,,,,
14.0,11.7,15.7,0.0,,,,,,
14.0,13.0,15.1,0.0,,,,,,
15.2,12.6,16.8,0.0,,,,,,
11.7,7.2,17.1,0.1,,,,,,
5.2,4.0,7.3,0.0,,,,,,
3.1,2.1,4.8,0.0,,,,,,
7.8,2.5,11.2,0.0,,,,,,
9.8,8.1,12.5,0.0,,,,,,
7.0,3.1,10.3,0.0,,,,,,
10.1,7.4,13.4,0.0,,,,,,
10.3,7.1,13.6,0.0,,,,,,
10.9,7.7,14.4,0.0,,,,,,
9.8,7.6,15.0,0.0,,,7.1,,,
6.9,5.4,9.0,0.0,,,,,,
6.3,3.8,9.8,0.0,,,,,,
9.9,6.3,11.8,0.0,,,,,,
10.9,9.5,13.1,0.0,,,,,,
4.0,0.0,9.8,0.0,,,,,,
-1.3,-2.9,0.2,2.5,,,,,,
3.3,-2.6,6.2,0.7,,,,,,
7.2,4.4,11.3,0.0,,,,,,
5.7,3.1,9.4,0.0,,,,,,
1.2,-0.1,5.5,0.0,,,,,,
3.5,-1.2,9.2,0.0,,,7.2,,,
6.8,4.3,10.8,0.0,,,,,,
7.8,5.6,10.8,0.0,,,,,,
10.2,8.8,12.5,0.0,,,,,,
5.5,0.9,10.1,2.7,,,,,,
-0.8,-2.6,1.2,0.0,,,,,,
5.5,-1.1,8.6,0.7,,,,,,
5.4,0.2,9.0,0.0,,,,,,
6.3,3.8,8.6,0.0,,,6.6,,,
9.1,7.4,11.5,0.0,,,,,,
5.3,1.9,8.0,0.0,,,,,,
8.1,4.3,10.1,0.0,,,,,,
3.1,-1.1,9.8,0.0,,,,,,
4.5,-1.6,8.6,0.0,,,,,,
8.1,7.0,9.3,0.0,,,,,,
0.8,-4.0,7.0,0.0,,,,,,
-1.9,-5.1,1.7,0.0,,,,,,
2.8,-0.4,4.7,0.9,,,,,,
-2.7,-5.8,1.1,0.0,,,,,,
1.4,-3.4,6.1,7.6,,,,,,
-8.2,-9.6,-3.3,0.0,,,,,,
-6.7,-9.3,-3.7,0.0,,,,,,
-11.2,-13.9,-7.6,0.0,,,,,,
-12.2,-14.3,-9.5,0.0,,,,,,
-9.9,-12.0,-6.6,0.0,,,,,,
-7.8,-10.4,-5.0,0.0,,,,,,
-6.5,-7.7,-3.6,0.0,,,,,,
-7.1,-8.6,-4.8,0.0,,,,,,
-7.0,-8.7,-4.9,0.0,,,,,,
-9.0,-10.1,-6.9,0.0,,,,,,
-8.7,-10.5,-6.4,0.0,,,,,,
-9.4,-11.3,-7.2,0.0,,,,,,
-1.9,-8.1,2.4,0.0,,,,,,
0.8,-1.2,2.7,0.0,,,,,,
0.3,-3.8,3.2,0.0,,,,,,
-6.7,-8.0,-3.8,0.0,,,,,,
-4.4,-9.3,-0.4,0.0,,,,,,
-1.9,-4.7,0.6,0.6,,292.0,10.8,,,
-3.8,-5.8,-1.0,0.0,,,6.9,,,
-4.6,-6.6,-2.5,0.0,,,13.2,,,
-8.3,-10.4,-5.6,0.0,,,8.4,,,
-5.5,-8.6,-1.5,0.0,,,13.1,,,
-6.4,-9.5,-2.9,0.0,,,8.4,,,
-5.8,-8.1,-3.4,0.0,,,7.8,,1031.0,
-4.9,-6.4,-2.5,0.0,,,6.9,,1029.6,
-5.4,-7.3,-2.8,0.0,,,8.4,,1027.6,
-6.4,-7.4,-4.6,0.0,,348.0,17.7,,1026.1,
-6.2,-8.3,-2.9,0.0,,332.0,16.1,,1026.3,
0.0,-5.5,4.0,0.0,,,,,,
-3.9,-5.1,1.4,0.0,,344.0,12.3,,,
-3.7,-5.5,-1.4,0.0,,,,,,
-6.4,-7.0,-5.0,0.0,,,11.4,,1035.7,
-3.5,-8.0,2.0,0.0,,,7.2,,1035.4,
0.3,-2.0,2.2,0.0,,,5.9,,,
2.0,-0.3,4.3,0.0,,,6.6,,,
-2.7,-6.6,2.6,0.0,,,,,,
-6.9,-7.6,-5.5,0.0,,,,,,
-4.9,-8.9,-0.4,0.0,,,,,,
-0.2,-2.2,1.8,0.0,,,,,,
2.1,-1.3,4.5,0.0,,,9.5,,1013.2,
-8.0,-10.5,3.0,0.0,,,,,,
-6.0,-9.0,-3.5,0.0,,,7.7,,1026.2,
-6.8,-9.0,-4.5,0.0,,,,,,
-9.2,-11.2,-7.0,0.0,,,,,,
-7.9,-9.4,-5.7,0.0,,,,,,
-4.2,-9.1,-0.4,0.0,,,7.4,,,
-3.1,-8.0,0.9,0.0,,342.0,12.5,,1025.9,
-8.9,-11.1,-6.0,0.0,,1.0,15.9,,1032.8,
-7.3,-9.8,-3.0,0.0,,,,,,
-6.6,-7.9,-4.7,0.0,,340.0,16.8,,,
-6.4,-8.3,-3.4,0.0,,,,,,
-6.4,-7.7,-4.8,0.0,,,,,,
-7.7,-9.1,-5.1,0.0,,,,,,
-5.2,-8.9,-0.3,0.0,,,7.5,,1036.4,
-2.2,-6.3,1.3,0.0,,,,,,
0.2,-2.3,4.2,0.0,,,,,,
2.4,0.1,4.9,0.0,,,,,,
-1.5,-3.6,2.3,6.8,,16.0,12.6,,1023.8,
-4.7,-6.6,-3.3,5.3,,,,,,
-4.4,-7.0,-1.8,0.0,,,,,,
-4.2,-5.7,-2.2,0.0,,,,,,
-7.2,-8.7,-4.3,0.0,,,,,,
-8.3,-10.0,-6.3,0.0,,,,,,
-3.3,-8.6,-0.7,0.0,,,,,,
-3.2,-7.7,1.6,1.0,,,,,,
-7.0,-9.1,-4.2,0.0,,,7.7,,1023.8,
-4.8,-6.1,-2.4,0.0,,,,,,
-5.6,-7.0,-3.6,0.0,,309.0,11.3,,1027.2,
-3.2,-7.1,0.2,0.0,,,,,,
0.6,-2.9,4.6,0.0,,,,,,
-1.8,-3.2,0.5,0.0,,,,,,
-3.1,-4.4,-0.4,1.8,,,,,,
-2.9,-4.3,-0.8,0.0,,,,,,
-1.2,-5.0,3.5,0.0,,,,,,
-4.4,-6.2,-0.9,0.0,,,,,,
-2.8,-6.0,0.9,0.0,,,,,,
2.1,-3.2,4.9,0.0,,,,,,
2.9,0.5,5.2,0.0,,,,,,
0.9,-1.6,5.2,0.0,,,,,,
0.7,-0.6,2.5,0.0,,,,,,
-2.6,-4.8,0.9,0.0,,,,,,
-6.5,-9.0,-4.4,0.0,,346.0,26.0,,1027.1,
-3.5,-5.8,-1.4,0.0,,323.0,18.8,,1027.8,
0.0,-3.7,2.8,0.0,,,,,,
5.0,0.0,9.0,0.0,,,,,,
4.0,2.3,7.3,0.0,,,,,,
4.7,2.4,7.3,0.0,,,,,,
3.8,1.4,6.0,0.0,,,,,,
3.1,-1.2,8.0,0.0,,302.0,15.6,,1027.3,
4.5,1.0,7.2,0.0,,,,,,
6.6,3.1,10.1,0.0,,,,,,
6.0,3.4,9.1,0.0,,,,,,
6.8,2.3,10.2,0.0,,327.0,14.9,,1015.9,
5.3,2.6,8.7,0.0,,,,,,
0.1,-1.2,3.0,0.0,,,,,,
6.2,-0.4,12.1,0.0,,,,,,
6.5,2.3,11.4,0.0,,,,,,
5.4,0.6,12.0,0.0,,125.0,13.1,,,
6.2,1.6,8.1,0.0,,4.0,18.8,,1018.1,
4.3,2.6,7.1,0.0,,,,,,
11.2,3.2,16.9,0.0,,,,,,
8.9,5.6,11.8,0.0,,,,,,
7.3,4.7,11.4,0.0,,,,,,
8.3,4.7,12.2,0.0,,,,,,
8.6,4.0,14.6,0.0,,,,,,
10.4,7.1,18.1,0.0,,,,,,
14.5,9.0,20.5,0.0,,,,,,
9.3,6.4,14.0,11.3,,124.0,13.2,,,
12.0,7.3,14.4,0.0,,,,,,
9.5,8.4,11.6,0.0,,,,,,
6.3,4.3,8.9,15.2,,323.0,10.7,,,
7.9,3.8,11.8,0.0,,335.0,16.5,,,
9.8,6.5,14.8,0.0,,,,,,
8.7,7.2,10.2,0.0,,,15.0,,,
11.2,3.6,16.1,0.0,,,,,,
8.6,6.5,15.1,0.0,,,,,,
10.0,5.6,13.8,0.0,,,,,,
12.1,7.5,17.0,0.0,,,,,,
